COUNTYPAIR_ID,STATE_FIPS1,GEOID10_FIPS1,STATE_FIPS2,GEOID10_FIPS2,distance_FIPS1,distance_FIPS2
42089-34041,42,42089,34,34041,0.18292827918670093,0.20214727127809698
42101-34007,42,42101,34,34007,0.04403330332276288,0.10914209732963583
42101-34015,42,42101,34,34015,0.11631323636391891,0.1361900007286072
42103-34037,42,42103,34,34037,0.13832124199391402,0.24196112347989893
42111-24001,42,42111,24,24001,0.31857092610560395,0.0937147607944248
42111-24023,42,42111,24,24023,0.3086593301202327,0.20978970223281126
42125-54009,42,42125,54,54009,0.3744977373957905,0.06676732548861006
42125-54051,42,42125,54,54051,0.41903664745839403,0.18883191179761194
42125-54069,42,42125,54,54069,0.3772773488471804,0.15333784481803486
42127-36007,42,42127,36,36007,0.4631133958706277,0.4673299188400608
42133-24005,42,42133,24,24005,0.22121103893522331,0.351949176533843
42133-24013,42,42133,24,24013,0.22425715199994878,0.1925925516832464
42133-24025,42,42133,24,24025,0.2858506893900552,0.1999279209815638
44003-09011,44,44003,09,09011,0.305471557481807,0.3445165001615465
45001-13105,45,45001,13,13105,0.2636945506749783,0.15649528182235684
45003-13033,45,45003,13,13033,0.29945113631393044,0.20627556953788942
45003-13245,45,45003,13,13245,0.17195308462527487,0.08712998077523516
45005-13251,45,45005,13,13251,0.1970692810830716,0.20076883390657962
45007-13105,45,45007,13,13105,0.3102381856426532,0.16104948855056916
45007-13147,45,45007,13,13147,0.2614416000865478,0.12382357726215464
45011-13033,45,45011,13,13033,0.32743757167279164,0.23928527126767357
45037-13073,45,45037,13,13073,0.20230524962600635,0.09483978052960643
45037-13245,45,45037,13,13245,0.20743173106969423,0.1115568674126785
45049-13103,45,45049,13,13103,0.2935312666372484,0.2595817708783813
45053-13051,45,45053,13,13051,0.24120769686930568,0.07753484225504095
45053-13103,45,45053,13,13103,0.14540022111574685,0.14431772607034343
45065-13073,45,45065,13,13073,0.21056301339891456,0.08082933927555644
45065-13181,45,45065,13,13181,0.0698624291762377,0.0857487872994973
45073-13119,45,45073,13,13119,0.19385906907232425,0.17012607515889974
45073-13137,45,45073,13,13137,0.3333070052686054,0.2300606618457128
45073-13147,45,45073,13,13147,0.2184956027396308,0.12077060352826713
45073-13241,45,45073,13,13241,0.25079088751141715,0.11909506135237512
45073-13257,45,45073,13,13257,0.18623609531882085,0.07605918244904196
46007-31031,46,46007,31,31031,0.2102484482852892,0.5194746951219623
46009-31107,46,46009,31,31107,0.09896681559500989,0.21388801086864487
46019-56011,46,46019,56,56011,0.2947216575935846,0.5856528274501328
46023-31015,46,46023,31,31015,0.17634088377104948,0.2543806181936913
46023-31107,46,46023,31,31107,0.357493370030875,0.4271301181736833
46027-31027,46,46027,31,31027,0.09235043750911957,0.23141250536872673
46027-31051,46,46027,31,31051,0.06461802993016068,0.26669636756443815
46033-56027,46,46033,56,56027,0.5863286114070319,0.7842133044055116
46039-27081,46,46039,27,27081,0.23243417063828378,0.2600872131932797
46039-27173,46,46039,27,27173,0.20741571536292092,0.6254303087822943
46047-31045,46,46047,31,31045,0.3875427688186676,0.21545216382254428
46047-31165,46,46047,31,31165,0.387351263134712,0.6215706984894046
46051-27073,46,46051,27,27073,0.20036186880419846,0.31856781405531126
46053-31015,46,46053,31,31015,0.18653305613487964,0.1073072245830886
46053-31103,46,46053,31,31103,0.18481584269370258,0.21343173542779362
46081-56045,46,46081,56,56045,0.3680675979020561,0.34626060595310093
46083-19119,46,46083,19,19119,0.14491980129250956,0.30295454237865665
46083-19167,46,46083,19,19167,0.2542217450525429,0.2721912000795836
46099-19119,46,46099,19,19119,0.1455966090962194,0.26142936408829537
46099-27133,46,46099,27,27133,0.2789508120143344,0.21465919111183493
46101-27117,46,46101,27,27117,0.2042555659249883,0.1826931337601798
46103-56045,46,46103,56,56045,0.8409070379394943,0.2574683129030485
46109-27011,46,46109,27,27011,0.11984364707920796,0.0627552727079341
46113-31045,46,46113,31,31045,0.35730447185465336,0.22510241210180404
46113-31161,46,46113,31,31161,0.1866914599552116,0.3002911184036472
46121-31031,46,46121,31,31031,0.24995975117530628,0.21358719411063612
46123-31103,46,46123,31,31103,0.35178081332483135,0.12952595883275766
46127-19149,46,46127,19,19149,0.003600192114151909,0.3298148126997244
46127-19193,46,46127,19,19193,0.1745865438583483,0.10151393796155353
46127-31043,46,46127,31,31043,0.18108742606210204,0.04471699005372774
46127-31051,46,46127,31,31051,0.10016526276170351,0.20059019341462694
46135-31027,46,46135,31,31027,0.03592378453851102,0.2356032828716159
46135-31107,46,46135,31,31107,0.10398763216325796,0.2774264226172382
47009-37173,47,47009,37,37173,0.2519457057575288,0.2817153924072422
47011-13213,47,47011,13,13213,0.1849801578764169,0.20539631545056983
47011-13313,47,47011,13,13313,0.17821759739174517,0.19498373245061215
47019-37011,47,47019,37,37011,0.24163159714518417,0.09745906452602299
47019-37121,47,47019,37,37121,0.1596524554835708,0.14225007167350842
47029-37087,47,47029,37,37087,0.1829972500297662,0.26116460759295773
47029-37115,47,47029,37,37115,0.2551470269462769,0.2606328181903298
47045-05093,47,47045,05,05093,0.32333512104044165,0.3069575934117502
47047-28009,47,47047,28,28009,0.24008675819614544,0.1844625783486105
47047-28093,47,47047,28,28093,0.20918227032150524,0.17905584215376452
47051-01071,47,47051,01,01071,0.217160953282833,0.2566696348582123
47055-01077,47,47055,01,01077,0.26310784674380344,0.40710663024189975
47055-01083,47,47055,01,01083,0.1956941309147492,0.17818798587049534
47059-37115,47,47059,37,37115,0.18564270322924253,0.1869008416274797
47065-13047,47,47065,13,13047,0.10767211159757163,0.05820082372260209
47065-13083,47,47065,13,13083,0.1932117334088191,0.10289432270613509
47065-13295,47,47065,13,13295,0.12385901869149672,0.14805085961693665
47069-28003,47,47069,28,28003,0.2987917522245775,0.2697799124075493
47069-28009,47,47069,28,28009,0.22731973517285625,0.18446852047602008
47069-28139,47,47069,28,28139,0.22731968946504474,0.22693888299039527
47071-01077,47,47071,01,01077,0.19313268185537055,0.4012854928957807
47071-28003,47,47071,28,28003,0.24573026300404366,0.17379779583125923
47071-28141,47,47071,28,28141,0.20412647624051955,0.27205516028821947
47091-37009,47,47091,37,37009,0.10845834188160994,0.2117302673540335
47091-37011,47,47091,37,37011,0.18001012078420267,0.18887431798389137
47091-37189,47,47091,37,37189,0.10102141558283245,0.11695026120477642
47095-29155,47,47095,29,29155,0.07958289020682757,0.06932754876012683
47099-01077,47,47099,01,01077,0.23336305555286282,0.13727209218158937
47103-01083,47,47103,01,01083,0.23877783525546295,0.20400846344421267
47103-01089,47,47103,01,01089,0.1164468438255006,0.24489394120720695
47109-28003,47,47109,28,28003,0.18139046186194668,0.08703670565055147
47115-01071,47,47115,01,01071,0.12467311602381631,0.2669105431048775
47115-13083,47,47115,13,13083,0.12469080141113091,0.10049243410902335
47123-37039,47,47123,37,37039,0.2793462395043937,0.1622602421579477
47123-37075,47,47123,37,37075,0.34707374284147496,0.21539788970544405
47139-13111,47,47139,13,13111,0.13736246409746244,0.08743363710138302
47139-13213,47,47139,13,13213,0.1480990055410764,0.2061919661169414
47155-37087,47,47155,37,37087,0.35696737182654964,0.3611351479439313
47155-37173,47,47155,37,37173,0.28322699422689146,0.14848083011129443
47157-05035,47,47157,05,05035,0.1706917579915153,0.07332818307543497
47157-28033,47,47157,28,28033,0.13668660968767948,0.06455771340793566
47157-28093,47,47157,28,28093,0.21786710064161208,0.20616940106251652
47171-37115,47,47171,37,37115,0.20357122221875393,0.13064791103464263
47171-37121,47,47171,37,37121,0.04843368961947749,0.21338234025986064
47171-37199,47,47171,37,37199,0.07938541201834386,0.19405779454193683
47181-01077,47,47181,01,01077,0.2526632281038877,0.13727209218158937
48037-05091,48,48037,05,05091,0.1603741705908821,0.0555976814550121
48067-22017,48,48067,22,22017,0.2633581876408569,0.47535269850533035
48079-35025,48,48079,35,35025,0.3362083055526926,0.6499613618079432
48087-40057,48,48087,40,40057,0.21651478007849786,0.11464740355437084
48117-35009,48,48117,35,35009,0.6408570949121526,0.3701473760287405
48205-35037,48,48205,35,35037,0.604473833771467,0.7568227204015879
48211-40129,48,48211,40,40129,0.36389129393168296,0.34580793659307
48351-22011,48,48351,22,22011,0.0831442885071674,0.28194118431103726
48351-22019,48,48351,22,22019,0.28495490637900595,0.4427135606604152
48361-22023,48,48361,22,22023,0.1572123537333517,0.5190001282984924
48365-22031,48,48365,22,22031,0.2884490803842941,0.26576038436825183
48419-22085,48,48419,22,22085,0.2985943930954946,0.2534282745402468
48483-40009,48,48483,40,40009,0.2648022176902607,0.48800046806676495
49003-32007,49,49003,32,32007,1.9403158587617504,1.481933974807458
49019-08077,49,49019,08,08077,0.4700412809747997,0.5079652706335976
49025-04005,49,49025,04,04005,0.11386268096767677,1.4872329972338223
49025-04015,49,49025,04,04015,0.16045939589740435,2.3551710201543528
49027-32017,49,49027,32,32017,1.6449628142543018,1.063639448884921
49033-56041,49,49033,56,56041,0.29891141184933373,0.27911249196358073
49037-04001,49,49037,04,04001,0.524923738000112,1.4214173539205959
49037-04005,49,49037,04,04005,1.3360636908960157,1.4975362919656572
49037-04017,49,49037,04,04017,0.7120502663643936,2.1047209880017417
49037-08033,49,49037,08,08033,0.47769994042063724,0.284131998698015
49037-08083,49,49037,08,08083,0.47815039604098114,0.4886906472268996
49037-08113,49,49037,08,08113,0.5973719981327088,1.0822281680290196
49045-32033,49,49045,32,32033,1.7254936188427348,1.0320218707294961
49047-08045,49,49047,08,08045,0.9406510124121766,1.5119865484926907
49047-08103,49,49047,08,08103,0.5830678783836596,0.7704940451535487
49053-04015,49,49053,04,04015,0.13518143409480388,1.9407968426183617
50001-36115,50,50001,36,36115,0.33118913444798176,0.47264719136112615
50003-25003,50,50003,25,25003,0.2287087912511431,0.28414160201993727
50003-25011,50,50003,25,25011,0.2656682671157898,0.40493350974660347
50003-36083,50,50003,36,36083,0.12429656840174345,0.3536586389527476
50005-33009,50,50005,33,33009,0.15258179132216773,0.32807730854094747
50007-36031,50,50007,36,36031,0.149506338613563,0.38740952243779886
50009-33009,50,50009,33,33009,0.261428950924919,0.521810866043057
50013-36019,50,50013,36,36019,0.035131650780466414,0.17986828782539152
50021-36115,50,50021,36,36115,0.20708029145510223,0.2054837640282848
50025-25011,50,50025,25,25011,0.22483317920777926,0.15142222386624113
50025-33005,50,50025,33,33005,0.08173714321795662,0.21053048739448654
50027-33019,50,50027,33,33019,0.0976846094918867,0.13121689079625454
51005-54063,51,51005,54,54063,0.33895966171364383,0.3774581602279201
51017-54025,51,51017,54,54025,0.2005225913615604,0.4480738336403499
51025-37131,51,51025,37,37131,0.21187133666640498,0.35109938877405894
51025-37185,51,51025,37,37185,0.2157015723423171,0.16309352109961417
51035-37171,51,51035,37,37171,0.15198238550612908,0.12796140249207433
51059-24017,51,51059,24,24017,0.2090694156829025,0.18463735102262072
51069-54031,51,51069,54,54031,0.3250473040704074,0.3383663213026014
51077-37005,51,51077,37,37005,0.07931037057909272,0.06956151613950418
51077-37009,51,51077,37,37009,0.2451657578688451,0.1639841273174877
51077-37171,51,51077,37,37171,0.23409577348717286,0.22160481656465608
51077-47091,51,51077,47,47091,0.5288503060412281,0.21525700917636273
51081-37131,51,51081,37,37131,0.17600495485635165,0.11289090325869568
51083-37033,51,51083,37,37033,0.29636009851290945,0.19964855099831336
51083-37077,51,51083,37,37077,0.2459876427388226,0.3272882855712561
51083-37145,51,51083,37,37145,0.20797645463029826,0.16870307417369462
51089-37157,51,51089,37,37157,0.14783380530455212,0.13978755460137557
51089-37169,51,51089,37,37169,0.1930871880263985,0.2922224068035747
51105-47025,51,51105,47,47025,0.38760485650547266,0.10776742745622435
51105-47067,51,51105,47,47067,0.12170394006419841,0.07613010816409513
51117-37077,51,51117,37,37077,0.20214795311434022,0.3179822047911927
51117-37181,51,51117,37,37181,0.1481129147733412,0.21186095129538937
51117-37185,51,51117,37,37185,0.14804248928180302,0.13400581716039128
51141-37169,51,51141,37,37169,0.11171680743410804,0.1933978249336689
51141-37171,51,51141,37,37171,0.18978362488479744,0.13425074520403832
51143-37033,51,51143,37,37033,0.23907306401403758,0.14008590328551077
51143-37157,51,51143,37,37157,0.25255762454186875,0.15115849389705643
51169-47067,51,51169,47,47067,0.253033238862577,0.2576508190295223
51169-47073,51,51169,47,47073,0.0916584129451211,0.13779394330769792
51169-47163,51,51169,47,47163,0.09026487036573565,0.06354134394989387
51175-37091,51,51175,37,37091,0.17015646542274965,0.19295599092524587
51175-37131,51,51175,37,37131,0.1928205182442512,0.17826566965113044
51175-51081,51,51175,51,51081,0.2828205809865685,0.0618374615517036
51191-47091,51,51191,47,47091,0.17070974459595403,0.164293857857161
51191-47163,51,51191,47,47163,0.10043848792350736,0.1197774768989775
51195-21095,51,51195,21,21095,0.24634071907525812,0.355291730180771
51520-47163,51,51520,47,47163,0.015885985892893473,0.16456034055298216
51550-37029,51,51550,37,37029,0.20924048370056816,0.2236875685233737
51550-37053,51,51550,37,37053,0.20696407914035575,0.19481581808624912
51800-37029,51,51800,37,37029,0.22674656622211953,0.3537128299349424
51800-37073,51,51800,37,37073,0.22633670458607316,0.08499911158076781
51810-37053,51,51810,37,37053,0.2709768390849282,0.15855393141378177
53003-41063,53,53003,41,41063,0.39095614109221954,0.5549702354652613
53005-41049,53,53005,41,41049,0.34759768131341,0.13906735599482717
53005-41059,53,53005,41,41059,0.2897021409940286,0.1862463787617962
53011-41051,53,53011,41,41051,0.07797294709237519,0.08560601412882919
53013-41059,53,53013,41,41059,0.3252162439784658,0.9763901808730838
53013-41063,53,53013,41,41063,0.3252162439784658,0.6280351846561848
53015-41009,53,53015,41,41009,0.052117651132325096,0.12030086751357583
53023-41063,53,53023,41,41063,0.47752360557730555,0.5800189631582262
53039-41021,53,53039,41,41021,0.48297105415891367,0.2882245237199956
53039-41027,53,53039,41,41027,0.32417787592736713,0.08024581189895427
53039-41049,53,53039,41,41049,1.13336354461006,0.27648899622289286
53039-41055,53,53039,41,41055,0.267253467260739,0.1750986131108637
53039-41065,53,53039,41,41065,0.15110263345499803,0.07290006624788117
53051-16017,53,53051,16,16017,0.18533284251970403,0.40708688957163436
53051-16021,53,53051,16,16021,0.5915370376972467,0.7430458576823652
53059-41027,53,53059,41,41027,0.03142028988429346,0.06283022540044364
53059-41051,53,53059,41,41051,0.04239935587264198,0.34103712181150264
53063-16009,53,53063,16,16009,0.45696134961255364,0.40021592614309326
53063-16055,53,53063,16,16055,0.3291905839636544,0.20906116715425294
53069-41009,53,53069,41,41009,0.11157907954683384,0.39754441502839044
53071-41059,53,53071,41,41059,0.07707474249977131,0.2018299124818048
53075-16057,53,53075,16,16057,0.18187649987421778,0.1053280229424392
53075-16069,53,53075,16,16069,0.31356152628333517,0.09470034856810743
54003-51069,54,54003,51,51069,0.1896364769722887,0.16665525201202833
54025-51005,54,54025,51,51005,0.2561019513978447,0.19743661099928747
54027-51069,54,54027,51,51069,0.2042341004974004,0.21060524310577966
54029-39081,54,54029,39,39081,0.0262227465063179,0.07110859653181444
54029-42125,54,54029,42,42125,0.05050829746864292,0.4216508437606138
54031-51165,54,54031,51,51165,0.21847921378089316,0.3098045223204263
54031-51171,54,54031,51,51171,0.17803565523095158,0.12037695321675625
54037-51043,54,54037,51,51043,0.1430950311739652,0.0889688646250622
54037-51107,54,54037,51,51107,0.09733194183748732,0.32025294107059094
54047-51027,54,54047,51,51027,0.15050657304647205,0.16208957356463793
54047-51185,54,54047,51,51185,0.16276535427543273,0.05879241779182412
54051-39111,54,54051,39,39111,0.13957770560503213,0.19614235737389352
54051-42059,54,54051,42,42059,0.18527537540264574,0.4014169651517226
54055-51021,54,54055,51,51021,0.0790046752271703,0.12904125248207599
54055-51071,54,54055,51,51071,0.17136069607300572,0.13575484423121778
54055-51185,54,54055,51,51185,0.14470873132117695,0.2790461383118349
54059-21159,54,54059,21,21159,0.16331867278770523,0.09761524437849546
54059-21195,54,54059,21,21195,0.059908454696307345,0.24208800309145037
54059-51027,54,54059,51,51027,0.2528925605778031,0.2741942983371941
54063-51045,54,54063,51,51045,0.19235573326039457,0.12228634484870803
54063-51071,54,54063,51,51071,0.0878340554381119,0.0676461330115352
54065-51069,54,54065,51,51069,0.1634173584597234,0.22539570671353978
54069-39013,54,54069,39,39013,0.042880195002564264,0.15261797633416677
54071-51015,54,54071,51,51015,0.22447461990918835,0.3834719116250302
54071-51091,54,54071,51,51091,0.23022757327885573,0.11641779900283007
54071-51165,54,54071,51,51165,0.19205255770495644,0.32756625703621917
54075-51017,54,54075,51,51017,0.14716839959874473,0.18452114900084024
54075-51091,54,54075,51,51091,0.214519412198786,0.12912557356111024
54099-21127,54,54099,21,21127,0.11417166766070928,0.07424057228543753
54099-21159,54,54099,21,21159,0.31646705616693765,0.08139187489171104
54107-39105,54,54107,39,39105,0.2413994313923935,0.26830612896338824
55011-27157,55,55011,27,27157,0.18263034177187357,0.17576251330496329
55011-27169,55,55011,27,27169,0.21760519946789147,0.07459919138783906
55013-27025,55,55013,27,27025,0.44046520027672037,0.1946997650069362
55023-19043,55,55023,19,19043,0.18423960869685027,0.20977142709975882
55031-27115,55,55031,27,27115,0.34972120252928124,0.6114180171849866
55043-17085,55,55043,17,17085,0.3171605404093536,0.15382773860592724
55043-19043,55,55043,19,19043,0.3184286540923492,0.18361988275283944
55043-19061,55,55043,19,19061,0.21073634613458198,0.11901347890409582
55045-17177,55,55045,17,17177,0.16754987672708788,0.18038360750948412
55045-17201,55,55045,17,17201,0.24378328641741145,0.3598989759439942
55051-26053,55,55051,26,26053,0.06415089704101044,0.12423929526695955
55059-17097,55,55059,17,17097,0.07841390180538556,0.18174482600349592
55059-17111,55,55059,17,17111,0.28740815058592145,0.2276775140738262
55063-27055,55,55063,27,27055,0.07220570106096594,0.18221725737702676
55065-17085,55,55065,17,17085,0.15353588984944133,0.09613258807909779
55065-17177,55,55065,17,17177,0.26386926456316834,0.2650215993280714
55091-27157,55,55091,27,27157,0.20628849005948452,0.13832084544057213
55093-27049,55,55093,27,27049,0.15054855602521414,0.1677499087066117
55095-27163,55,55095,27,27163,0.2890151499344619,0.2744956153539156
55105-17007,55,55105,17,17007,0.18443753812247843,0.19918059523394027
55105-17201,55,55105,17,17201,0.1556638543566384,0.18911038721159468
55121-27169,55,55121,27,27169,0.3012089757952163,0.1554322308395563
55123-19005,55,55123,19,19005,0.3952656514249305,0.26641579839753027
55127-17007,55,55127,17,17007,0.23839881380126585,0.21184083015520652
55127-17111,55,55127,17,17111,0.16910932435111722,0.223145870412516
56001-08057,56,56001,08,08057,0.6719636141511212,0.30584590650001536
56001-08069,56,56001,08,08069,0.31774710189980815,0.524622132422913
56007-08057,56,56007,08,08057,0.704712643961733,0.3077248377528579
56007-08081,56,56007,08,08081,0.7070127573686956,0.4868832500688498
56007-08107,56,56007,08,08107,0.6668552013226977,0.5499493177919446
56011-46081,56,56011,46,46081,0.569241075280346,0.25498165510293247
56015-31007,56,56015,31,31007,0.38729129935671636,0.35053940237673903
56015-31157,56,56015,31,31157,0.17390576503084715,0.3723446187242968
56021-08069,56,56021,08,08069,0.2301933305378772,0.4937702952342029
56021-08123,56,56021,08,08123,0.15338597375379645,0.6714413159249932
56021-31105,56,56021,31,31105,0.7196870571137703,0.39244962257282406
56023-16007,56,56023,16,16007,0.21475620320921476,0.2944626199138206
56023-16029,56,56023,16,16029,0.20324233881276893,0.6110708692500276
56023-49033,56,56023,49,49033,0.6137328447164955,0.2327522950373483
56027-31165,56,56027,31,31165,0.4129254638223292,0.32529977591636405
56027-46047,56,56027,46,46047,0.4547377778481666,0.5398572094619336
56037-08081,56,56037,08,08081,0.6292212559400457,0.5680300671189106
56037-49009,56,56037,49,49009,0.5795541680086248,0.03053283869162094
56037-49043,56,56037,49,49043,0.9153423067832149,1.44766764535069
56039-16019,56,56039,16,16019,0.26105761320658805,0.9521517746598342
56039-16081,56,56039,16,16081,0.26124134951229216,0.07936648054909205
56041-49043,56,56041,49,49043,0.2749512875913121,0.5027912870255952
56045-46033,56,56045,46,46033,0.2633498205203024,0.5367760114970436
